order,pollutant,station,timing,type,value
46.0,Percentage,all,years,parking,34.86921296296296
47.0,Percentage,all,years,parking,40.384727155311595
48.0,Percentage,all,years,parking,42.212594696969695
49.0,Percentage,all,years,parking,39.84498223049585
50.0,Percentage,all,years,parking,31.423665968079963
51.0,Percentage,all,years,parking,36.42471590909091
52.0,Percentage,all,years,parking,35.246168431031755
53.0,Percentage,all,years,parking,34.92217054263566
54.0,Percentage,all,years,parking,39.29469514295556
55.0,Percentage,all,years,parking,41.171135385633896
56.0,Percentage,all,years,parking,42.71908068783069
57.0,Percentage,all,years,parking,36.519058667550546
58.0,Percentage,all,years,parking,40.07201064360552
59.0,Percentage,all,years,parking,34.423280423280424
60.0,Percentage,all,years,parking,34.77682119205298
61.0,Percentage,all,years,parking,0.0
62.0,Percentage,all,years,parking,21.36284722222222
63.0,Percentage,all,years,parking,38.022626660108216
64.0,Percentage,all,years,parking,29.885652173913044
65.0,Percentage,all,years,parking,19.837053571428573
66.0,Percentage,all,years,parking,19.675462962962964
67.0,Percentage,all,years,parking,31.849950396825395
68.0,Percentage,all,years,parking,20.22583850931677
69.0,Percentage,all,years,parking,27.849950396825395
70.0,Percentage,all,years,parking,35.77430555555556
71.0,Percentage,all,years,parking,31.98263888888889
72.0,Percentage,all,years,parking,36.40327380952381
73.0,Percentage,all,years,parking,41.62078373015873
74.0,Percentage,all,years,parking,37.74808757583751
75.0,Percentage,all,years,parking,37.240326401684655
76.0,Percentage,all,years,parking,34.38988095238095
77.0,Percentage,all,years,parking,26.690512820512822
78.0,Percentage,all,years,parking,30.915474642392716
79.0,Percentage,all,years,parking,27.5625
80.0,Percentage,all,years,parking,30.52597513200477
81.0,Percentage,all,years,parking,33.64054232804233
82.0,Percentage,all,years,parking,33.41015820149875
83.0,Percentage,all,years,parking,32.28874172185431
84.0,Percentage,all,years,parking,27.67228835978836
85.0,Percentage,all,years,parking,30.26736111111111
86.0,Percentage,all,years,parking,29.341467463479415
87.0,Percentage,all,years,parking,30.353459747172323
88.0,Percentage,all,years,parking,33.84951939012264
89.0,Percentage,all,years,parking,34.161188579017264
90.0,Percentage,all,years,parking,35.00201072386059
91.0,Percentage,all,years,parking,30.240318118948824
92.0,Percentage,all,years,parking,32.30885416666667
93.0,Percentage,all,years,parking,26.112599206349206
94.0,Percentage,all,years,parking,36.11739480032163
95.0,Percentage,all,years,parking,26.307942708333332
96.0,Percentage,all,years,parking,29.991319444444443
97.0,Percentage,all,years,parking,23.314166473452353
98.0,Percentage,all,years,parking,31.245062179956108
99.0,Percentage,all,years,parking,28.086663336663335
100.0,Percentage,all,years,parking,21.95734126984127
101.0,Percentage,all,years,parking,33.39155422288856
102.0,Percentage,all,years,parking,26.457093253968253
103.0,Percentage,all,years,parking,30.522595596755504
104.0,Percentage,all,years,parking,40.11247243322715
105.0,Percentage,all,years,parking,27.335087719298247
106.0,Percentage,all,years,parking,34.36751497005988
107.0,Percentage,all,years,parking,37.06572420634921
108.0,Percentage,all,years,parking,35.79545454545455
109.0,Percentage,all,years,parking,38.26488095238095
110.0,Percentage,all,years,parking,32.825
111.0,Percentage,all,years,parking,33.296875
112.0,Percentage,all,years,parking,27.43638170974155
113.0,Percentage,all,years,parking,34.56001984126984
114.0,Percentage,all,years,parking,37.39732142857143
115.0,Percentage,all,years,parking,34.427083333333336
116.0,Percentage,all,years,parking,37.47614314115308
117.0,Percentage,all,years,parking,33.06944444444444
118.0,Percentage,all,years,parking,32.770585317460316
119.0,Percentage,all,years,parking,24.479166666666668
120.0,Percentage,all,years,parking,31.172867063492063
121.0,Percentage,all,years,parking,36.74536560247168
122.0,Percentage,all,years,parking,37.060267857142854
123.0,Percentage,all,years,parking,0.0
124.0,Percentage,all,years,parking,27.255704365079364
125.0,Percentage,all,years,parking,26.60734387563656
126.0,Percentage,all,years,parking,22.660807291666668
127.0,Percentage,all,years,parking,30.41344246031746
128.0,Percentage,all,years,parking,18.762888992104042
129.0,Percentage,all,years,parking,26.98999534667287
130.0,Percentage,all,years,parking,29.397321428571427
131.0,Percentage,all,years,parking,26.275049603174605
132.0,Percentage,all,years,parking,36.47204806687565
133.0,Percentage,all,years,parking,34.54811507936508
134.0,Percentage,all,years,parking,29.540013227513228
135.0,Percentage,all,years,parking,38.65300925925926
136.0,Percentage,all,years,parking,26.3640873015873
137.0,Percentage,all,years,parking,20.50049603174603
138.0,Percentage,all,years,parking,25.982886904761905
139.0,Percentage,all,years,parking,22.281560636182903
140.0,Percentage,all,years,parking,28.278535353535354
141.0,Percentage,all,years,parking,30.922619047619047
142.0,Percentage,all,years,parking,29.68874007936508
143.0,Percentage,all,years,parking,32.41517857142857
144.0,Percentage,all,years,parking,28.06125992063492
145.0,Percentage,all,years,parking,31.104166666666668
146.0,Percentage,all,years,parking,23.94469246031746
147.0,Percentage,all,years,parking,31.566220238095237
148.0,Percentage,all,years,parking,33.47139303482587
149.0,Percentage,all,years,parking,30.829776422764226
150.0,Percentage,all,years,parking,32.15811752988048
151.0,Percentage,all,years,parking,25.741815476190474
152.0,Percentage,all,years,parking,26.159970238095237
153.0,Percentage,all,years,parking,26.20734126984127
154.0,Percentage,all,years,parking,26.6579476861167
155.0,Percentage,all,years,parking,29.22643849206349
156.0,Percentage,all,years,parking,25.875806451612902
157.0,Percentage,all,years,parking,31.655270034843205
158.0,Percentage,all,years,parking,33.65079365079365
159.0,Percentage,all,years,parking,27.79851611407373
160.0,Percentage,all,years,parking,20.441203703703703
161.0,Percentage,all,years,parking,31.090029761904763
162.0,Percentage,all,years,parking,21.60094246031746
163.0,Percentage,all,years,parking,31.503720238095237
164.0,Percentage,all,years,parking,34.351190476190474
165.0,Percentage,all,years,parking,30.942219192091358
166.0,Percentage,all,years,parking,33.1321892393321
167.0,Percentage,all,years,parking,30.977430555555557
168.0,Percentage,all,years,parking,33.4469246031746
169.0,Percentage,all,years,parking,31.424815361890694
170.0,Percentage,all,years,parking,30.134785353535353
171.0,Percentage,all,years,parking,22.18402777777778
172.0,Percentage,all,years,parking,31.18059701492537
173.0,Percentage,all,years,parking,30.88031550068587
174.0,Percentage,all,years,parking,23.961309523809526
175.0,Percentage,all,years,parking,25.944555444555444
176.0,Percentage,all,years,parking,25.261904761904763
177.0,Percentage,all,years,parking,25.78918650793651
178.0,Percentage,all,years,parking,22.067460317460316
179.0,Percentage,all,years,parking,23.67282321899736
180.0,Percentage,all,years,parking,23.53767660910518
181.0,Percentage,all,years,parking,30.916399572649574
182.0,Percentage,all,years,parking,32.81995719636169
183.0,Percentage,all,years,parking,30.34807073954984
184.0,Percentage,all,years,parking,32.1040941932031
185.0,Percentage,all,years,parking,23.574252136752136
186.0,Percentage,all,years,parking,28.568700396825395
187.0,Percentage,all,years,parking,34.02029914529915
188.0,Percentage,all,years,parking,28.69717391304348
189.0,Percentage,all,years,parking,29.54513888888889
190.0,Percentage,all,years,parking,27.377529658060013
191.0,Percentage,all,years,parking,24.97843228200371
192.0,Percentage,all,years,parking,29.518353174603174
193.0,Percentage,all,years,parking,29.56200396825397
194.0,Percentage,all,years,parking,24.31374007936508
195.0,Percentage,all,years,parking,36.24536791953415
196.0,Percentage,all,years,parking,29.578993055555557
197.0,Percentage,all,years,parking,33.95787037037037
198.0,Percentage,all,years,parking,28.489043824701195
199.0,Percentage,all,years,parking,17.99012158054711
200.0,Percentage,all,years,parking,30.462135402729462
201.0,Percentage,all,years,parking,32.64747039827772
202.0,Percentage,all,years,parking,32.98406266882766
203.0,Percentage,all,years,parking,31.876708657196463
204.0,Percentage,all,years,parking,21.40160857908847
205.0,Percentage,all,years,parking,28.322395833333335
206.0,Percentage,all,years,parking,22.379875776397515
207.0,Percentage,all,years,parking,28.6359126984127
208.0,Percentage,all,years,parking,30.000742758108444
209.0,Percentage,all,years,parking,27.169394841269842
210.0,Percentage,all,years,parking,29.050929462694167
211.0,Percentage,all,years,parking,22.788194444444443
212.0,Percentage,all,years,parking,27.691964285714285
213.0,Percentage,all,years,parking,24.268105158730158
214.0,Percentage,all,years,parking,30.544494322682862
215.0,Percentage,all,years,parking,32.92158885736394
216.0,Percentage,all,years,parking,0.0
217.0,Percentage,all,years,parking,12.088789682539682
218.0,Percentage,all,years,parking,35.77355460385439
219.0,Percentage,all,years,parking,30.44570928196147
220.0,Percentage,all,years,parking,25.182291666666668
221.0,Percentage,all,years,parking,28.061004784688997
222.0,Percentage,all,years,parking,21.885769138468923
223.0,Percentage,all,years,parking,22.420019870839543
224.0,Percentage,all,years,parking,29.135978043912175
225.0,Percentage,all,years,parking,30.937748015873016
226.0,Percentage,all,years,parking,33.89672746781116
227.0,Percentage,all,years,parking,35.91597222222222
228.0,Percentage,all,years,parking,42.39699074074074
229.0,Percentage,all,years,parking,26.062208760484623
230.0,Percentage,all,years,parking,25.098002786809104
231.0,Percentage,all,years,parking,18.820833333333333
232.0,Percentage,all,years,parking,27.163425925925925
233.0,Percentage,all,years,parking,23.708796296296295
234.0,Percentage,all,years,parking,21.483370288248338
235.0,Percentage,all,years,parking,28.34259259259259
236.0,Percentage,all,years,parking,26.917788108637144
237.0,Percentage,all,years,parking,24.942550655542313
238.0,Percentage,all,years,parking,22.21712962962963
239.0,Percentage,all,years,parking,30.10551948051948
240.0,Percentage,all,years,parking,29.441203703703703
241.0,Percentage,all,years,parking,30.08449074074074
242.0,Percentage,all,years,parking,36.30917537746806
243.0,Percentage,all,years,parking,36.35300925925926
244.0,Percentage,all,years,parking,39.75604089219331
245.0,Percentage,all,years,parking,29.950743494423794
246.0,Percentage,all,years,parking,27.455787037037037
247.0,Percentage,all,years,parking,27.154166666666665
248.0,Percentage,all,years,parking,19.771485345255837
249.0,Percentage,all,years,parking,31.525826830174655
250.0,Percentage,all,years,parking,29.27517361111111
251.0,Percentage,all,years,parking,36.52536143102181
252.0,Percentage,all,years,parking,23.359375
253.0,Percentage,all,years,parking,27.16160358565737
254.0,Percentage,all,years,parking,25.704594017094017
255.0,Percentage,all,years,parking,30.204669647292597
256.0,Percentage,all,years,parking,25.299355158730158
257.0,Percentage,all,years,parking,27.84593251373267
258.0,Percentage,all,years,parking,34.833333333333336
259.0,Percentage,all,years,parking,42.45547309833024
260.0,Percentage,all,years,parking,28.05530753968254
261.0,Percentage,all,years,parking,29.68489065606362
262.0,Percentage,all,years,parking,29.273065476190474
263.0,Percentage,all,years,parking,30.64049784585926
264.0,Percentage,all,years,parking,20.095483267025507
265.0,Percentage,all,years,parking,27.947916666666668
266.0,Percentage,all,years,parking,22.456944444444446
267.0,Percentage,all,years,parking,28.360948477751755
268.0,Percentage,all,years,parking,28.438206214689266
269.0,Percentage,all,years,parking,28.250694444444445
270.0,Percentage,all,years,parking,29.931944444444444
271.0,Percentage,all,years,parking,22.469278924182703
272.0,Percentage,all,years,parking,27.81111111111111
273.0,Percentage,all,years,parking,23.641043890865955
274.0,Percentage,all,years,parking,27.61488523069789
275.0,Percentage,all,years,parking,30.513737565135006
276.0,Percentage,all,years,parking,29.787080745341616
277.0,Percentage,all,years,parking,31.67065569683371
278.0,Percentage,all,years,parking,0.0
279.0,Percentage,all,years,parking,19.32122169562928
280.0,Percentage,all,years,parking,33.611378205128204
281.0,Percentage,all,years,parking,29.647135416666668
282.0,Percentage,all,years,parking,16.741435185185185
283.0,Percentage,all,years,parking,24.015873015873016
284.0,Percentage,all,years,parking,29.120223898758823
285.0,Percentage,all,years,parking,22.85924145299145
286.0,Percentage,all,years,parking,30.28991025292358
287.0,Percentage,all,years,parking,32.91641865079365
288.0,Percentage,all,years,parking,33.80332341269841
289.0,Percentage,all,years,parking,34.082985386221296
290.0,Percentage,all,years,parking,44.88358070500928
291.0,Percentage,all,years,parking,29.585365853658537
292.0,Percentage,all,years,parking,28.40826086956522
293.0,Percentage,all,years,parking,22.02105034722222
294.0,Percentage,all,years,parking,30.001302083333332
295.0,Percentage,all,years,parking,31.267203832752614
296.0,Percentage,all,years,parking,31.356271777003485
297.0,Percentage,all,years,parking,32.42766608391609
298.0,Percentage,all,years,parking,23.432608695652174
299.0,Percentage,all,years,parking,29.293695652173913
300.0,Percentage,all,years,parking,23.031873423526715
301.0,Percentage,all,years,parking,28.511617100371748
302.0,Percentage,all,years,parking,28.549557933922756
303.0,Percentage,all,years,parking,27.19317885967196
304.0,Percentage,all,years,parking,28.7215667767815
305.0,Percentage,all,years,parking,18.411458333333332
306.0,Percentage,all,years,parking,21.616435185185185
307.0,Percentage,all,years,parking,22.2219074598678
308.0,Percentage,all,years,parking,29.582175925925927
309.0,Percentage,all,years,parking,29.603703703703705
310.0,Percentage,all,years,parking,26.819057815845824
311.0,Percentage,all,years,parking,29.750140528386734
312.0,Percentage,all,years,parking,28.14474826388889
313.0,Percentage,all,years,parking,25.93287037037037
314.0,Percentage,all,years,parking,22.111855158730158
315.0,Percentage,all,years,parking,32.60347222222222
316.0,Percentage,all,years,parking,30.703792735042736
317.0,Percentage,all,years,parking,24.86378205128205
318.0,Percentage,all,years,parking,33.44915674603175
319.0,Percentage,all,years,parking,28.30605158730159
320.0,Percentage,all,years,parking,27.40798611111111
321.0,Percentage,all,years,parking,44.88173007896626
322.0,Percentage,all,years,parking,30.89679715302491
323.0,Percentage,all,years,parking,29.063789868667918
324.0,Percentage,all,years,parking,25.091346153846153
325.0,Percentage,all,years,parking,31.956099815157117
326.0,Percentage,all,years,parking,32.81
327.0,Percentage,all,years,parking,34.784505208333336
328.0,Percentage,all,years,parking,32.76807491289198
329.0,Percentage,all,years,parking,33.556304347826085
330.0,Percentage,all,years,parking,24.18760120286838
331.0,Percentage,all,years,parking,19.035358114233908
332.0,Percentage,all,years,parking,27.94608695652174
333.0,Percentage,all,years,parking,30.123260869565218
334.0,Percentage,all,years,parking,30.781576655052266
335.0,Percentage,all,years,parking,29.290940766550523
336.0,Percentage,all,years,parking,28.760633680555557
337.0,Percentage,all,years,parking,21.557291666666668
338.0,Percentage,all,years,parking,25.018663194444443
339.0,Percentage,all,years,parking,0.0
340.0,Percentage,all,years,parking,0.0
341.0,Percentage,all,years,parking,9.997863247863247
342.0,Percentage,all,years,parking,21.99447055570915
343.0,Percentage,all,years,parking,22.914713541666668
344.0,Percentage,all,years,parking,28.487685873605948
345.0,Percentage,all,years,parking,24.05530753968254
346.0,Percentage,all,years,parking,37.20439814814815
347.0,Percentage,all,years,parking,30.71674370826913
348.0,Percentage,all,years,parking,27.55528846153846
349.0,Percentage,all,years,parking,33.57066808623902
350.0,Percentage,all,years,parking,37.5875496031746
351.0,Percentage,all,years,parking,27.11875
352.0,Percentage,all,years,parking,41.22850529100529
353.0,Percentage,all,years,parking,31.026785714285715
354.0,Percentage,all,years,parking,31.339285714285715
355.0,Percentage,all,years,parking,28.614583333333332
356.0,Percentage,all,years,parking,27.392113095238095
357.0,Percentage,all,years,parking,20.40277777777778
358.0,Percentage,all,years,parking,21.519880715705764
359.0,Percentage,all,years,parking,28.5047123015873
360.0,Percentage,all,years,parking,30.770717564629138
361.0,Percentage,all,years,parking,30.976388888888888
362.0,Percentage,all,years,parking,29.669444444444444
363.0,Percentage,all,years,parking,26.57314814814815
364.0,Percentage,all,years,parking,22.50486111111111
365.0,Percentage,all,years,parking,23.856018518518518
